af,rules,block,block1_correct,block2_correct,members,n
0,1R,1,0.0,0.0,"['[sub-CGAY250, 2, 2, 1, Preserve, 1R, 0, 0.857143, 1.143588, 0.0, 0.0]']",1
0,1R,1,1.0,1.0,"['[sub-CGAY215, 2, 3, 1, Preserve, 1R, 0, 0.928571, 1.141374, 1.0, 1.0]', '[sub-CGAY215, 5, 8, 1, Preserve, 1R, 0, 0.928571, 1.111156, 1.0, 1.0]', '[sub-CGAY216, 3, 4, 1, Preserve, 1R, 0, 0.857143, 0.898286, 1.0, 1.0]', '[sub-CGAY216, 3, 5, 1, Preserve, 1R, 0, 0.928571, 1.163727, 1.0, 1.0]', '[sub-CGAY217, 2, 2, 1, Preserve, 1R, 0, 0.928571, 1.241901, 1.0, 1.0]', '[sub-CGAY217, 2, 3, 1, Preserve, 1R, 0, 0.928571, 0.959976, 1.0, 1.0]', '[sub-CGAY217, 4, 6, 1, Preserve, 1R, 0, 0.928571, 1.003544, 1.0, 1.0]', '[sub-CGAY218, 2, 3, 1, Preserve, 1R, 0, 1.000000, 0.820145, 1.0, 1.0]', '[sub-CGAY218, 5, 8, 1, Preserve, 1R, 0, 0.857143, 1.034629, 1.0, 1.0]', '[sub-CGAY219, 3, 4, 1, Preserve, 1R, 0, 0.785714, 1.308620, 1.0, 1.0]', '[sub-CGAY219, 3, 5, 1, Preserve, 1R, 0, 0.857143, 1.095121, 1.0, 1.0]', '[sub-CGAY219, 5, 8, 1, Preserve, 1R, 0, 0.857143, 0.981285, 1.0, 1.0]', '[sub-CGAY220, 3, 4, 1, Preserve, 1R, 0, 0.928571, 1.265036, 1.0, 1.0]', '[sub-CGAY220, 3, 5, 1, Preserve, 1R, 0, 0.928571, 1.198270, 1.0, 1.0]', '[sub-CGAY220, 4, 6, 1, Preserve, 1R, 0, 0.857143, 0.932277, 1.0, 1.0]', '[sub-CGAY221, 3, 4, 1, Preserve, 1R, 0, 0.928571, 0.993014, 1.0, 1.0]', '[sub-CGAY221, 3, 5, 1, Preserve, 1R, 0, 0.857143, 0.795260, 1.0, 1.0]', '[sub-CGAY221, 5, 8, 1, Preserve, 1R, 0, 0.857143, 0.784881, 1.0, 1.0]', '[sub-CGAY222, 2, 3, 1, Preserve, 1R, 0, 0.857143, 1.017699, 1.0, 1.0]', '[sub-CGAY222, 4, 6, 1, Preserve, 1R, 0, 0.928571, 0.880371, 1.0, 1.0]', '[sub-CGAY224, 2, 3, 1, Preserve, 1R, 0, 0.857143, 1.079964, 1.0, 1.0]', '[sub-CGAY225, 2, 2, 1, Preserve, 1R, 0, 0.642857, 1.460242, 1.0, 1.0]', '[sub-CGAY225, 2, 3, 1, Preserve, 1R, 0, 0.928571, 1.160170, 1.0, 1.0]', '[sub-CGAY225, 4, 6, 1, Preserve, 1R, 0, 1.000000, 0.896997, 1.0, 1.0]', '[sub-CGAY226, 1, 0, 1, Preserve, 1R, 0, 0.928571, 1.134917, 1.0, 1.0]', '[sub-CGAY226, 1, 1, 1, Preserve, 1R, 0, 0.923077, 0.803554, 1.0, 1.0]', '[sub-CGAY226, 4, 6, 1, Preserve, 1R, 0, 0.928571, 0.693678, 1.0, 1.0]', '[sub-CGAY227, 2, 3, 1, Preserve, 1R, 0, 0.857143, 0.828972, 1.0, 1.0]', '[sub-CGAY227, 4, 6, 1, Preserve, 1R, 0, 0.785714, 1.052579, 1.0, 1.0]', '[sub-CGAY228, 2, 2, 1, Preserve, 1R, 0, 0.785714, 1.168936, 1.0, 1.0]', '[sub-CGAY228, 2, 3, 1, Preserve, 1R, 0, 0.928571, 0.820488, 1.0, 1.0]', '[sub-CGAY228, 4, 6, 1, Preserve, 1R, 0, 1.000000, 0.758996, 1.0, 1.0]', '[sub-CGAY229, 1, 0, 1, Preserve, 1R, 0, 0.615385, 1.257107, 1.0, 1.0]', '[sub-CGAY229, 1, 1, 1, Preserve, 1R, 0, 1.000000, 1.231665, 1.0, 1.0]', '[sub-CGAY229, 4, 6, 1, Preserve, 1R, 0, 0.928571, 0.984188, 1.0, 1.0]', '[sub-CGAY230, 3, 5, 1, Preserve, 1R, 0, 0.857143, 1.022054, 1.0, 1.0]', '[sub-CGAY230, 4, 6, 1, Preserve, 1R, 0, 0.857143, 0.994353, 1.0, 1.0]', '[sub-CGAY231, 3, 5, 1, Preserve, 1R, 0, 0.714286, 1.008602, 1.0, 1.0]', '[sub-CGAY231, 5, 8, 1, Preserve, 1R, 0, 1.000000, 1.089041, 1.0, 1.0]', '[sub-CGAY232, 1, 1, 1, Preserve, 1R, 0, 0.785714, 1.024097, 1.0, 1.0]', '[sub-CGAY232, 5, 8, 1, Preserve, 1R, 0, 0.857143, 1.003606, 1.0, 1.0]', '[sub-CGAY233, 3, 4, 1, Preserve, 1R, 0, 0.785714, 0.981647, 1.0, 1.0]', '[sub-CGAY233, 3, 5, 1, Preserve, 1R, 0, 0.857143, 0.886330, 1.0, 1.0]', '[sub-CGAY233, 5, 8, 1, Preserve, 1R, 0, 0.857143, 0.836433, 1.0, 1.0]', '[sub-CGAY234, 2, 3, 1, Preserve, 1R, 0, 0.857143, 0.833849, 1.0, 1.0]', '[sub-CGAY234, 5, 8, 1, Preserve, 1R, 0, 0.928571, 0.930375, 1.0, 1.0]', '[sub-CGAY235, 1, 0, 1, Preserve, 1R, 0, 0.857143, 1.607465, 1.0, 1.0]', '[sub-CGAY235, 1, 1, 1, Preserve, 1R, 0, 0.928571, 1.194038, 1.0, 1.0]', '[sub-CGAY236, 3, 5, 1, Preserve, 1R, 0, 0.928571, 0.889050, 1.0, 1.0]', '[sub-CGAY236, 4, 6, 1, Preserve, 1R, 0, 0.857143, 0.618327, 1.0, 1.0]', '[sub-CGAY237, 3, 4, 1, Preserve, 1R, 0, 0.857143, 1.019767, 1.0, 1.0]', '[sub-CGAY237, 3, 5, 1, Preserve, 1R, 0, 0.857143, 0.952174, 1.0, 1.0]', '[sub-CGAY237, 4, 6, 1, Preserve, 1R, 0, 0.857143, 1.131219, 1.0, 1.0]', '[sub-CGAY238, 3, 5, 1, Preserve, 1R, 0, 0.500000, 1.881663, 1.0, 1.0]', '[sub-CGAY239, 2, 2, 1, Preserve, 1R, 0, 0.714286, 1.308221, 1.0, 1.0]', '[sub-CGAY239, 2, 3, 1, Preserve, 1R, 0, 1.000000, 0.872125, 1.0, 1.0]', '[sub-CGAY239, 4, 6, 1, Preserve, 1R, 0, 0.928571, 0.951908, 1.0, 1.0]', '[sub-CGAY241, 3, 5, 1, Preserve, 1R, 0, 1.000000, 1.021068, 1.0, 1.0]', '[sub-CGAY241, 4, 6, 1, Preserve, 1R, 0, 1.000000, 0.955475, 1.0, 1.0]', '[sub-CGAY242, 1, 1, 1, Preserve, 1R, 0, 0.857143, 0.854355, 1.0, 1.0]', '[sub-CGAY242, 5, 8, 1, Preserve, 1R, 0, 0.857143, 1.002358, 1.0, 1.0]', '[sub-CGAY243, 2, 2, 1, Preserve, 1R, 0, 0.928571, 0.822029, 1.0, 1.0]', '[sub-CGAY243, 2, 3, 1, Preserve, 1R, 0, 0.857143, 0.750908, 1.0, 1.0]', '[sub-CGAY243, 5, 8, 1, Preserve, 1R, 0, 0.857143, 1.058194, 1.0, 1.0]', '[sub-CGAY244, 3, 5, 1, Preserve, 1R, 0, 0.857143, 0.967794, 1.0, 1.0]', '[sub-CGAY244, 5, 8, 1, Preserve, 1R, 0, 0.928571, 0.838470, 1.0, 1.0]', '[sub-CGAY245, 1, 1, 1, Preserve, 1R, 0, 0.857143, 1.051308, 1.0, 1.0]', '[sub-CGAY245, 5, 8, 1, Preserve, 1R, 0, 0.928571, 0.735347, 1.0, 1.0]', '[sub-CGAY246, 3, 4, 1, Preserve, 1R, 0, 0.642857, 0.901056, 1.0, 1.0]', '[sub-CGAY246, 3, 5, 1, Preserve, 1R, 0, 0.928571, 0.721974, 1.0, 1.0]', '[sub-CGAY246, 5, 8, 1, Preserve, 1R, 0, 0.928571, 0.780018, 1.0, 1.0]', '[sub-CGAY247, 3, 5, 1, Preserve, 1R, 0, 1.000000, 1.536893, 1.0, 1.0]', '[sub-CGAY247, 5, 8, 1, Preserve, 1R, 0, 0.928571, 1.054837, 1.0, 1.0]', '[sub-CGAY249, 1, 1, 1, Preserve, 1R, 0, 0.923077, 0.834178, 1.0, 1.0]', '[sub-CGAY249, 4, 6, 1, Preserve, 1R, 0, 0.928571, 0.947799, 1.0, 1.0]', '[sub-CGAY250, 4, 6, 1, Preserve, 1R, 0, 0.785714, 1.065286, 1.0, 1.0]']",76
0,1R,2,0.0,0.0,"['[sub-CGAY250, 2, 2, 2, Preserve, 1R, 0, 0.812500, 1.082747, 0.0, 0.0]']",1
0,1R,2,1.0,1.0,"['[sub-CGAY215, 2, 3, 2, Preserve, 1R, 0, 0.875000, 1.065762, 1.0, 1.0]', '[sub-CGAY215, 5, 8, 2, Preserve, 1R, 0, 1.000000, 1.237108, 1.0, 1.0]', '[sub-CGAY216, 3, 4, 2, Preserve, 1R, 0, 1.000000, 1.031952, 1.0, 1.0]', '[sub-CGAY216, 3, 5, 2, Preserve, 1R, 0, 0.937500, 1.161835, 1.0, 1.0]', '[sub-CGAY217, 2, 2, 2, Preserve, 1R, 0, 1.000000, 0.955051, 1.0, 1.0]', '[sub-CGAY217, 2, 3, 2, Preserve, 1R, 0, 1.000000, 0.762921, 1.0, 1.0]', '[sub-CGAY217, 4, 6, 2, Preserve, 1R, 0, 1.000000, 0.707578, 1.0, 1.0]', '[sub-CGAY218, 2, 3, 2, Preserve, 1R, 0, 0.937500, 0.823704, 1.0, 1.0]', '[sub-CGAY218, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.728937, 1.0, 1.0]', '[sub-CGAY219, 3, 4, 2, Preserve, 1R, 0, 0.937500, 1.050136, 1.0, 1.0]', '[sub-CGAY219, 3, 5, 2, Preserve, 1R, 0, 1.000000, 0.813365, 1.0, 1.0]', '[sub-CGAY219, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.968165, 1.0, 1.0]', '[sub-CGAY220, 3, 4, 2, Preserve, 1R, 0, 0.937500, 1.199732, 1.0, 1.0]', '[sub-CGAY220, 3, 5, 2, Preserve, 1R, 0, 0.875000, 1.008110, 1.0, 1.0]', '[sub-CGAY220, 4, 6, 2, Preserve, 1R, 0, 1.000000, 0.985598, 1.0, 1.0]', '[sub-CGAY221, 3, 4, 2, Preserve, 1R, 0, 1.000000, 1.015409, 1.0, 1.0]', '[sub-CGAY221, 3, 5, 2, Preserve, 1R, 0, 0.937500, 0.743024, 1.0, 1.0]', '[sub-CGAY221, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.698398, 1.0, 1.0]', '[sub-CGAY222, 2, 3, 2, Preserve, 1R, 0, 1.000000, 0.910584, 1.0, 1.0]', '[sub-CGAY222, 4, 6, 2, Preserve, 1R, 0, 1.000000, 0.850054, 1.0, 1.0]', '[sub-CGAY224, 2, 3, 2, Preserve, 1R, 0, 0.937500, 0.906900, 1.0, 1.0]', '[sub-CGAY225, 2, 2, 2, Preserve, 1R, 0, 1.000000, 0.928687, 1.0, 1.0]', '[sub-CGAY225, 2, 3, 2, Preserve, 1R, 0, 1.000000, 0.775453, 1.0, 1.0]', '[sub-CGAY225, 4, 6, 2, Preserve, 1R, 0, 1.000000, 0.792250, 1.0, 1.0]', '[sub-CGAY226, 1, 0, 2, Preserve, 1R, 0, 1.000000, 0.810809, 1.0, 1.0]', '[sub-CGAY226, 1, 1, 2, Preserve, 1R, 0, 1.000000, 0.731307, 1.0, 1.0]', '[sub-CGAY226, 4, 6, 2, Preserve, 1R, 0, 1.000000, 0.628983, 1.0, 1.0]', '[sub-CGAY227, 2, 3, 2, Preserve, 1R, 0, 1.000000, 0.728997, 1.0, 1.0]', '[sub-CGAY227, 4, 6, 2, Preserve, 1R, 0, 1.000000, 0.716571, 1.0, 1.0]', '[sub-CGAY228, 2, 2, 2, Preserve, 1R, 0, 0.875000, 0.765382, 1.0, 1.0]', '[sub-CGAY228, 2, 3, 2, Preserve, 1R, 0, 1.000000, 0.840316, 1.0, 1.0]', '[sub-CGAY228, 4, 6, 2, Preserve, 1R, 0, 1.000000, 0.613059, 1.0, 1.0]', '[sub-CGAY229, 1, 0, 2, Preserve, 1R, 0, 0.937500, 1.075046, 1.0, 1.0]', '[sub-CGAY229, 1, 1, 2, Preserve, 1R, 0, 0.812500, 1.271995, 1.0, 1.0]', '[sub-CGAY229, 4, 6, 2, Preserve, 1R, 0, 0.937500, 0.795002, 1.0, 1.0]', '[sub-CGAY230, 3, 5, 2, Preserve, 1R, 0, 1.000000, 1.053800, 1.0, 1.0]', '[sub-CGAY230, 4, 6, 2, Preserve, 1R, 0, 1.000000, 1.276493, 1.0, 1.0]', '[sub-CGAY231, 3, 5, 2, Preserve, 1R, 0, 0.937500, 0.833740, 1.0, 1.0]', '[sub-CGAY231, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.783542, 1.0, 1.0]', '[sub-CGAY232, 1, 1, 2, Preserve, 1R, 0, 1.000000, 0.933146, 1.0, 1.0]', '[sub-CGAY232, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.856989, 1.0, 1.0]', '[sub-CGAY233, 3, 4, 2, Preserve, 1R, 0, 1.000000, 0.765449, 1.0, 1.0]', '[sub-CGAY233, 3, 5, 2, Preserve, 1R, 0, 1.000000, 0.723768, 1.0, 1.0]', '[sub-CGAY233, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.871699, 1.0, 1.0]', '[sub-CGAY234, 2, 3, 2, Preserve, 1R, 0, 1.000000, 0.863510, 1.0, 1.0]', '[sub-CGAY234, 5, 8, 2, Preserve, 1R, 0, 0.937500, 0.862856, 1.0, 1.0]', '[sub-CGAY235, 1, 0, 2, Preserve, 1R, 0, 1.000000, 1.301551, 1.0, 1.0]', '[sub-CGAY235, 1, 1, 2, Preserve, 1R, 0, 0.875000, 1.161569, 1.0, 1.0]', '[sub-CGAY236, 3, 5, 2, Preserve, 1R, 0, 1.000000, 0.677841, 1.0, 1.0]', '[sub-CGAY236, 4, 6, 2, Preserve, 1R, 0, 1.000000, 0.612138, 1.0, 1.0]', '[sub-CGAY237, 3, 4, 2, Preserve, 1R, 0, 0.875000, 1.029423, 1.0, 1.0]', '[sub-CGAY237, 3, 5, 2, Preserve, 1R, 0, 0.937500, 0.967160, 1.0, 1.0]', '[sub-CGAY237, 4, 6, 2, Preserve, 1R, 0, 0.937500, 1.030831, 1.0, 1.0]', '[sub-CGAY238, 3, 5, 2, Preserve, 1R, 0, 0.937500, 0.851431, 1.0, 1.0]', '[sub-CGAY239, 2, 2, 2, Preserve, 1R, 0, 1.000000, 1.122392, 1.0, 1.0]', '[sub-CGAY239, 2, 3, 2, Preserve, 1R, 0, 1.000000, 1.019028, 1.0, 1.0]', '[sub-CGAY239, 4, 6, 2, Preserve, 1R, 0, 1.000000, 0.947136, 1.0, 1.0]', '[sub-CGAY241, 3, 5, 2, Preserve, 1R, 0, 1.000000, 0.720036, 1.0, 1.0]', '[sub-CGAY241, 4, 6, 2, Preserve, 1R, 0, 0.937500, 0.852807, 1.0, 1.0]', '[sub-CGAY242, 1, 1, 2, Preserve, 1R, 0, 1.000000, 0.815833, 1.0, 1.0]', '[sub-CGAY242, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.835471, 1.0, 1.0]', '[sub-CGAY243, 2, 2, 2, Preserve, 1R, 0, 1.000000, 0.781225, 1.0, 1.0]', '[sub-CGAY243, 2, 3, 2, Preserve, 1R, 0, 1.000000, 0.675784, 1.0, 1.0]', '[sub-CGAY243, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.669983, 1.0, 1.0]', '[sub-CGAY244, 3, 5, 2, Preserve, 1R, 0, 1.000000, 0.895959, 1.0, 1.0]', '[sub-CGAY244, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.873033, 1.0, 1.0]', '[sub-CGAY245, 1, 1, 2, Preserve, 1R, 0, 1.000000, 0.824874, 1.0, 1.0]', '[sub-CGAY245, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.749609, 1.0, 1.0]', '[sub-CGAY246, 3, 4, 2, Preserve, 1R, 0, 1.000000, 0.746626, 1.0, 1.0]', '[sub-CGAY246, 3, 5, 2, Preserve, 1R, 0, 1.000000, 0.695854, 1.0, 1.0]', '[sub-CGAY246, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.679497, 1.0, 1.0]', '[sub-CGAY247, 3, 5, 2, Preserve, 1R, 0, 0.937500, 1.246118, 1.0, 1.0]', '[sub-CGAY247, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.975756, 1.0, 1.0]', '[sub-CGAY249, 1, 1, 2, Preserve, 1R, 0, 1.000000, 0.847190, 1.0, 1.0]', '[sub-CGAY249, 4, 6, 2, Preserve, 1R, 0, 1.000000, 0.804298, 1.0, 1.0]', '[sub-CGAY250, 4, 6, 2, Preserve, 1R, 0, 0.875000, 1.156320, 1.0, 1.0]']",76
0,2R,1,0.0,0.0,"['[sub-CGAY216, 5, 8, 1, Preserve, 2R, 0, 0.714286, 0.957997, 0.0, 0.0]']",1
0,2R,1,1.0,1.0,"['[sub-CGAY215, 5, 9, 1, Expand, 2R, 0, 1.000000, 1.259896, 1.0, 1.0]', '[sub-CGAY216, 1, 0, 1, Expand, 2R, 0, 0.857143, 1.119367, 1.0, 1.0]', '[sub-CGAY217, 3, 4, 1, Expand, 2R, 0, 0.928571, 1.186997, 1.0, 1.0]', '[sub-CGAY217, 4, 7, 1, Expand, 2R, 0, 0.928571, 1.196150, 1.0, 1.0]', '[sub-CGAY218, 3, 4, 1, Expand, 2R, 0, 0.857143, 0.972126, 1.0, 1.0]', '[sub-CGAY218, 5, 9, 1, Expand, 2R, 0, 0.928571, 0.762141, 1.0, 1.0]', '[sub-CGAY219, 2, 2, 1, Expand, 2R, 0, 0.857143, 1.396674, 1.0, 1.0]', '[sub-CGAY220, 2, 2, 1, Expand, 2R, 0, 0.857143, 1.270587, 1.0, 1.0]', '[sub-CGAY220, 4, 7, 1, Expand, 2R, 0, 0.928571, 1.215871, 1.0, 1.0]', '[sub-CGAY221, 5, 9, 1, Expand, 2R, 0, 0.928571, 0.791419, 1.0, 1.0]', '[sub-CGAY222, 1, 0, 1, Expand, 2R, 0, 0.857143, 1.451987, 1.0, 1.0]', '[sub-CGAY222, 4, 7, 1, Expand, 2R, 0, 0.857143, 0.859694, 1.0, 1.0]', '[sub-CGAY224, 1, 0, 1, Expand, 2R, 0, 0.785714, 1.176180, 1.0, 1.0]', '[sub-CGAY225, 4, 7, 1, Expand, 2R, 0, 0.928571, 0.972590, 1.0, 1.0]', '[sub-CGAY225, 5, 8, 1, Preserve, 2R, 0, 0.857143, 0.885987, 1.0, 1.0]', '[sub-CGAY226, 2, 2, 1, Expand, 2R, 0, 0.928571, 0.738708, 1.0, 1.0]', '[sub-CGAY226, 4, 7, 1, Expand, 2R, 0, 0.928571, 0.790287, 1.0, 1.0]', '[sub-CGAY227, 3, 4, 1, Expand, 2R, 0, 0.857143, 0.743510, 1.0, 1.0]', '[sub-CGAY228, 1, 0, 1, Expand, 2R, 0, 0.769231, 1.101915, 1.0, 1.0]', '[sub-CGAY229, 3, 4, 1, Expand, 2R, 0, 0.785714, 0.978930, 1.0, 1.0]', '[sub-CGAY229, 5, 8, 1, Preserve, 2R, 0, 0.928571, 0.793075, 1.0, 1.0]', '[sub-CGAY230, 2, 2, 1, Expand, 2R, 0, 0.928571, 1.191756, 1.0, 1.0]', '[sub-CGAY230, 4, 7, 1, Expand, 2R, 0, 0.928571, 1.037386, 1.0, 1.0]', '[sub-CGAY231, 1, 0, 1, Expand, 2R, 0, 0.928571, 0.952048, 1.0, 1.0]', '[sub-CGAY232, 5, 9, 1, Expand, 2R, 0, 0.785714, 1.319040, 1.0, 1.0]', '[sub-CGAY233, 5, 9, 1, Expand, 2R, 0, 1.000000, 0.784971, 1.0, 1.0]', '[sub-CGAY234, 1, 0, 1, Expand, 2R, 0, 0.857143, 1.271352, 1.0, 1.0]', '[sub-CGAY234, 5, 9, 1, Expand, 2R, 0, 0.928571, 0.676439, 1.0, 1.0]', '[sub-CGAY235, 5, 8, 1, Preserve, 2R, 0, 0.857143, 0.959256, 1.0, 1.0]', '[sub-CGAY236, 2, 2, 1, Expand, 2R, 0, 0.857143, 0.761204, 1.0, 1.0]', '[sub-CGAY236, 4, 7, 1, Expand, 2R, 0, 0.928571, 0.625075, 1.0, 1.0]', '[sub-CGAY237, 4, 7, 1, Expand, 2R, 0, 1.000000, 1.128599, 1.0, 1.0]', '[sub-CGAY238, 4, 7, 1, Expand, 2R, 0, 1.000000, 0.951471, 1.0, 1.0]', '[sub-CGAY239, 3, 4, 1, Expand, 2R, 0, 0.857143, 1.107722, 1.0, 1.0]', '[sub-CGAY239, 4, 7, 1, Expand, 2R, 0, 0.928571, 0.922898, 1.0, 1.0]', '[sub-CGAY241, 2, 2, 1, Expand, 2R, 0, 0.857143, 0.774955, 1.0, 1.0]', '[sub-CGAY241, 4, 7, 1, Expand, 2R, 0, 0.928571, 0.803001, 1.0, 1.0]', '[sub-CGAY242, 2, 2, 1, Expand, 2R, 0, 0.928571, 1.010061, 1.0, 1.0]', '[sub-CGAY242, 5, 9, 1, Expand, 2R, 0, 1.000000, 0.834722, 1.0, 1.0]', '[sub-CGAY243, 1, 0, 1, Expand, 2R, 0, 0.785714, 0.970402, 1.0, 1.0]', '[sub-CGAY243, 4, 6, 1, Preserve, 2R, 0, 0.928571, 1.030322, 1.0, 1.0]', '[sub-CGAY244, 1, 0, 1, Expand, 2R, 0, 0.857143, 0.964677, 1.0, 1.0]', '[sub-CGAY244, 5, 9, 1, Expand, 2R, 0, 1.000000, 1.001155, 1.0, 1.0]', '[sub-CGAY245, 5, 9, 1, Expand, 2R, 0, 1.000000, 0.756082, 1.0, 1.0]', '[sub-CGAY246, 2, 2, 1, Expand, 2R, 0, 0.928571, 0.799574, 1.0, 1.0]', '[sub-CGAY246, 5, 9, 1, Expand, 2R, 0, 0.928571, 0.841177, 1.0, 1.0]', '[sub-CGAY247, 5, 9, 1, Expand, 2R, 0, 0.857143, 1.548512, 1.0, 1.0]', '[sub-CGAY249, 2, 2, 1, Expand, 2R, 0, 0.857143, 1.059393, 1.0, 1.0]']",48
0,2R,2,0.0,0.0,"['[sub-CGAY216, 5, 8, 2, Preserve, 2R, 0, 0.875000, 0.884820, 0.0, 0.0]']",1
0,2R,2,1.0,1.0,"['[sub-CGAY215, 5, 9, 2, Expand, 2R, 0, 0.937500, 1.102704, 1.0, 1.0]', '[sub-CGAY216, 1, 0, 2, Expand, 2R, 0, 0.812500, 1.107240, 1.0, 1.0]', '[sub-CGAY217, 3, 4, 2, Expand, 2R, 0, 1.000000, 0.932490, 1.0, 1.0]', '[sub-CGAY217, 4, 7, 2, Expand, 2R, 0, 1.000000, 0.798790, 1.0, 1.0]', '[sub-CGAY218, 3, 4, 2, Expand, 2R, 0, 0.750000, 0.935023, 1.0, 1.0]', '[sub-CGAY218, 5, 9, 2, Expand, 2R, 0, 1.000000, 0.777363, 1.0, 1.0]', '[sub-CGAY219, 2, 2, 2, Expand, 2R, 0, 1.000000, 1.084981, 1.0, 1.0]', '[sub-CGAY220, 2, 2, 2, Expand, 2R, 0, 0.866667, 1.522739, 1.0, 1.0]', '[sub-CGAY220, 4, 7, 2, Expand, 2R, 0, 1.000000, 0.804817, 1.0, 1.0]', '[sub-CGAY221, 5, 9, 2, Expand, 2R, 0, 1.000000, 0.798629, 1.0, 1.0]', '[sub-CGAY222, 1, 0, 2, Expand, 2R, 0, 0.937500, 1.107898, 1.0, 1.0]', '[sub-CGAY222, 4, 7, 2, Expand, 2R, 0, 0.937500, 1.196183, 1.0, 1.0]', '[sub-CGAY224, 1, 0, 2, Expand, 2R, 0, 1.000000, 1.121942, 1.0, 1.0]', '[sub-CGAY225, 4, 7, 2, Expand, 2R, 0, 1.000000, 0.798051, 1.0, 1.0]', '[sub-CGAY225, 5, 8, 2, Preserve, 2R, 0, 0.937500, 0.569405, 1.0, 1.0]', '[sub-CGAY226, 2, 2, 2, Expand, 2R, 0, 0.937500, 0.663840, 1.0, 1.0]', '[sub-CGAY226, 4, 7, 2, Expand, 2R, 0, 1.000000, 0.703613, 1.0, 1.0]', '[sub-CGAY227, 3, 4, 2, Expand, 2R, 0, 1.000000, 0.629947, 1.0, 1.0]', '[sub-CGAY228, 1, 0, 2, Expand, 2R, 0, 1.000000, 0.792818, 1.0, 1.0]', '[sub-CGAY229, 3, 4, 2, Expand, 2R, 0, 0.937500, 0.974464, 1.0, 1.0]', '[sub-CGAY229, 5, 8, 2, Preserve, 2R, 0, 0.875000, 1.005366, 1.0, 1.0]', '[sub-CGAY230, 2, 2, 2, Expand, 2R, 0, 0.937500, 1.422029, 1.0, 1.0]', '[sub-CGAY230, 4, 7, 2, Expand, 2R, 0, 1.000000, 1.022812, 1.0, 1.0]', '[sub-CGAY231, 1, 0, 2, Expand, 2R, 0, 1.000000, 0.882149, 1.0, 1.0]', '[sub-CGAY232, 5, 9, 2, Expand, 2R, 0, 1.000000, 1.001813, 1.0, 1.0]', '[sub-CGAY233, 5, 9, 2, Expand, 2R, 0, 1.000000, 0.796420, 1.0, 1.0]', '[sub-CGAY234, 1, 0, 2, Expand, 2R, 0, 0.937500, 1.663881, 1.0, 1.0]', '[sub-CGAY234, 5, 9, 2, Expand, 2R, 0, 1.000000, 0.784297, 1.0, 1.0]', '[sub-CGAY235, 5, 8, 2, Preserve, 2R, 0, 1.000000, 0.656161, 1.0, 1.0]', '[sub-CGAY236, 2, 2, 2, Expand, 2R, 0, 1.000000, 0.783937, 1.0, 1.0]', '[sub-CGAY236, 4, 7, 2, Expand, 2R, 0, 1.000000, 0.640697, 1.0, 1.0]', '[sub-CGAY237, 4, 7, 2, Expand, 2R, 0, 1.000000, 0.965245, 1.0, 1.0]', '[sub-CGAY238, 4, 7, 2, Expand, 2R, 0, 0.937500, 0.938005, 1.0, 1.0]', '[sub-CGAY239, 3, 4, 2, Expand, 2R, 0, 1.000000, 1.241695, 1.0, 1.0]', '[sub-CGAY239, 4, 7, 2, Expand, 2R, 0, 1.000000, 0.995016, 1.0, 1.0]', '[sub-CGAY241, 2, 2, 2, Expand, 2R, 0, 1.000000, 0.875100, 1.0, 1.0]', '[sub-CGAY241, 4, 7, 2, Expand, 2R, 0, 1.000000, 0.772911, 1.0, 1.0]', '[sub-CGAY242, 2, 2, 2, Expand, 2R, 0, 1.000000, 0.875650, 1.0, 1.0]', '[sub-CGAY242, 5, 9, 2, Expand, 2R, 0, 1.000000, 0.829022, 1.0, 1.0]', '[sub-CGAY243, 1, 0, 2, Expand, 2R, 0, 1.000000, 0.812459, 1.0, 1.0]', '[sub-CGAY243, 4, 6, 2, Preserve, 2R, 0, 1.000000, 0.688485, 1.0, 1.0]', '[sub-CGAY244, 1, 0, 2, Expand, 2R, 0, 1.000000, 1.274312, 1.0, 1.0]', '[sub-CGAY244, 5, 9, 2, Expand, 2R, 0, 1.000000, 0.919596, 1.0, 1.0]', '[sub-CGAY245, 5, 9, 2, Expand, 2R, 0, 0.937500, 0.729369, 1.0, 1.0]', '[sub-CGAY246, 2, 2, 2, Expand, 2R, 0, 0.937500, 0.711708, 1.0, 1.0]', '[sub-CGAY246, 5, 9, 2, Expand, 2R, 0, 0.937500, 0.621728, 1.0, 1.0]', '[sub-CGAY247, 5, 9, 2, Expand, 2R, 0, 1.000000, 1.190714, 1.0, 1.0]', '[sub-CGAY249, 2, 2, 2, Expand, 2R, 0, 1.000000, 0.978414, 1.0, 1.0]']",48
