Category1,Category2,Block,Trial,mean1,mean2,mean_diff,se_diff,t_value,df,p_value,p_fdr,Significance,Direction
AF0,AF2,2,5,1.0279779979126802,1.2700938799692072,-0.242115882056527,0.11599167169970676,-2.087355742948044,176,0.0429412908221541,0.1375676913481472,,
AF0,AF2,2,6,0.9427591867117111,1.1753084257231226,-0.23254923901141145,0.09539554411370207,-2.4377369107957048,176,0.019175703141480246,0.09861790187046984,†,AF2 > AF0
AF0,AF2,2,7,0.9604359943623774,1.1262222705988867,-0.16578627623650932,0.0737424018682446,-2.2481811283109456,174,0.02931352146735563,0.11226455030051091,,
AF0,AF2,2,8,0.92792425945244,0.9169387228212079,0.010985536631232029,0.05030390308223258,0.21838338494875437,176,0.8277576068785705,0.8764492308126041,,
AF0,AF2,2,9,0.8718348218346178,0.9477182828489666,-0.07588346101434884,0.05306183196569671,-1.4300950080918013,175,0.15836345964753218,0.27880288896816163,,
AF0,AF2,2,10,0.962535241258688,1.2555668256910069,-0.2930315844323189,0.12183176729978529,-2.4052149199417823,176,0.020876256308112087,0.10110838463260081,,
AF0,AF2,2,11,0.8821613580465538,1.1805008228913332,-0.29833946484477936,0.09520020165653119,-3.1338112698662743,176,0.0033031283925035043,0.04036711458281721,*,AF2 > AF0
AF0,AF2,2,12,0.9237043426653139,1.003284757123421,-0.07958041445810704,0.07192558461144863,-1.1064270785981205,176,0.2736296212797027,0.4143582980005006,,
AF0,AF2,2,13,0.884250679562395,0.9190283256991214,-0.0347776461367264,0.049124713614456514,-0.7079460332261759,175,0.48203388977314554,0.594288357254563,,
AF0,AF2,2,14,0.8674077307525193,1.0852443400268645,-0.21783660927434523,0.07586644533781627,-2.8713169347050287,176,0.006329895449731192,0.052367514287296496,†,AF2 > AF0
AF0,AF2,2,15,0.9227697258752732,1.0908479657243204,-0.16807823984904724,0.08135414244096095,-2.0660071485729485,176,0.04399297324243039,0.1375676913481472,,
AF0,AF3,1,0,1.4364080823902232,1.5070777270281257,-0.07066964463790248,0.0912083840619566,-0.7748152252088754,177,0.4419637709794525,0.5563180334007095,,
AF0,AF3,1,1,1.4189947367140874,1.5200131486830706,-0.1010184119689832,0.10233602228754296,-0.9871246674523119,174,0.32799968718181305,0.4677260307807956,,
AF0,AF3,1,2,1.4166016902152596,1.2556542763057845,0.1609474139094751,0.0972221889007592,1.6554596818815122,179,0.10315659967588267,0.21944516858265262,,
AF0,AF3,1,3,1.2684223880186034,1.189725810550786,0.07869657746781744,0.09920901578601582,0.7932401792752213,178,0.43108690112357395,0.5503237035620093,,
AF0,AF3,1,4,1.0911130521088903,0.9579322868451551,0.13318076526373523,0.07094981563106582,1.8771122106400686,178,0.06519468875118044,0.16298672187795107,,
AF0,AF3,1,5,1.065844133576821,0.9468839947557004,0.11896013882112055,0.08077348462768222,1.4727622482731322,179,0.14524187134952993,0.26407612972641803,,
AF0,AF3,1,6,1.080280102097092,0.953801252635733,0.126478849461359,0.07499253060030477,1.6865526266271247,179,0.09677130629827296,0.21242481870352603,,
AF0,AF3,1,7,1.0118706454474395,1.016549405298376,-0.004678759850936354,0.09316151993043675,-0.05022202143578122,179,0.9601528947163896,0.9764266725929387,,
AF0,AF3,1,8,1.0228119874069335,0.9438276526153268,0.07898433479160671,0.07385483827207899,1.0694537641614057,179,0.2896254971109126,0.43084784694185346,,
AF0,AF3,1,9,1.0789196636346325,0.9209023394857683,0.15801732414886427,0.06432889400317707,2.45639734053348,179,0.016241024302515138,0.09248988500526582,†,AF0 > AF3
AF0,AF3,1,10,0.9632898937278143,0.8301908184353244,0.13309907529248988,0.06169656569590329,2.1573174096678738,179,0.035038926159099065,0.12366679820858494,,
AF0,AF3,1,11,1.0003163957866192,0.7968549920820973,0.20346140370452193,0.048924242266537396,4.158703217028319,179,5.9704557273901514e-05,0.0026527909729537292,**,AF0 > AF3
AF0,AF3,1,12,1.0128113161016687,0.8941486315966717,0.11866268450499706,0.05731615015479313,2.070318473667997,179,0.04087637659953116,0.1375676913481472,,
AF0,AF3,1,13,0.9291633307461923,0.903522336830029,0.025640993916163257,0.057941225802811566,0.4425345435981274,179,0.6600131798693707,0.7615536690800431,,
AF0,AF3,2,0,1.5480811370633496,1.4164327999929884,0.13164833707036117,0.08512522588597096,1.5465255533854323,178,0.12611978216437247,0.25223956432874495,,
AF0,AF3,2,1,1.197515545444767,1.4401631810909428,-0.24264763564617575,0.10228673504378169,-2.3722297475065126,178,0.02134510342243795,0.10110838463260081,,
AF0,AF3,2,2,1.017992762686579,1.5826966810763397,-0.5647039183897606,0.10922105140205503,-5.170284584709057,177,6.0280225168150546e-06,0.0010850440530267098,**,AF3 > AF0
AF0,AF3,2,3,1.0363301741318582,1.4080656236861782,-0.3717354495543199,0.11567472722146308,-3.213627198295616,179,0.0024675120745827764,0.04036711458281721,*,AF3 > AF0
AF0,AF3,2,4,0.9851301825422181,1.2080039054004448,-0.2228737228582267,0.08727019877325819,-2.5538353984650364,178,0.01394107173390691,0.08364643040344147,†,AF3 > AF0
AF0,AF3,2,5,1.0279779979126802,1.2188130289399683,-0.19083503102728816,0.0918824390581228,-2.076947814876466,179,0.04271959583640924,0.1375676913481472,,
AF0,AF3,2,6,0.9427591867117111,1.2647211078953995,-0.3219619211836884,0.11038586942559499,-2.9166950702934415,179,0.005619571614762966,0.05064021305821968,†,AF3 > AF0
AF0,AF3,2,7,0.9604359943623774,1.2165577486550712,-0.2561217542926938,0.08814011880025412,-2.905847618303362,177,0.0056266903398021866,0.05064021305821968,†,AF3 > AF0
AF0,AF3,2,8,0.92792425945244,1.105849357880743,-0.17792509842830295,0.09496903948771997,-1.8735063488907844,179,0.06754340476194756,0.1636825589071826,,
AF0,AF3,2,9,0.8718348218346178,1.1328323473746398,-0.260997525540022,0.09775482223422532,-2.6699196988426737,178,0.010722258448559452,0.06884410295442822,†,AF3 > AF0
AF0,AF3,2,10,0.962535241258688,1.109013952646963,-0.14647871138827495,0.07326021593952103,-1.999430516410141,179,0.050138490384909175,0.14101450420755704,,
AF0,AF3,2,11,0.8821613580465538,1.1430505815779772,-0.2608892235314234,0.0832203929790794,-3.134919389253639,179,0.0030836564053658365,0.04036711458281721,*,AF3 > AF0
AF0,AF3,2,12,0.9237043426653139,1.109754771034635,-0.18605042836932106,0.11724227833362973,-1.5868885440786806,179,0.11984650252241304,0.24528791376053524,,
AF0,AF3,2,13,0.884250679562395,1.116266949958105,-0.23201627039571004,0.08270104153246383,-2.8054818427484176,178,0.007506217957829297,0.05874431445257711,†,AF3 > AF0
AF0,AF3,2,14,0.8674077307525193,1.0668106236928332,-0.19940289294031388,0.06543976613116452,-3.0471211119648522,179,0.0036643080086732342,0.04122346509757388,*,AF3 > AF0
AF0,AF3,2,15,0.9227697258752732,1.044822215797802,-0.12205248992252882,0.08630420884819211,-1.414212488028451,179,0.16322990823845626,0.2825133027204051,,
